date,ticker,series_label,dataset_type,value,open,high,low,close,adj_close,volume,quality_notes	
2025-08-25,XLE,energy_etf,equity,88.37000275,87.91999817,88.48000336,87.62999725,88.37000275,87.62227631,11706400,ok	
2025-08-27,XLE,energy_etf,equity,89.22000122,88.09999847,89.54000092,88,89.22000122,88.46508026,13438700,ok	
2025-08-29,XLE,energy_etf,equity,90.38999939,89.94000244,90.62000275,89.81999969,90.38999939,89.62517548,11872500,ok	
2025-09-02,XLE,energy_etf,equity,90.51999664,90.15000153,90.68000031,89.47000122,90.51999664,89.7540741,12982200,ok	
2025-09-04,XLE,energy_etf,equity,89.08000183,88.5,89.44999695,88.12000275,89.08000183,88.32626343,12947700,ok	
2025-09-08,XLE,energy_etf,equity,87.16000366,87.65000153,88.02999878,86.38999939,87.16000366,86.42250824,17465900,ok	
2025-09-11,XLE,energy_etf,equity,89.12999725,88.40000153,89.31999969,88.12999725,89.12999725,88.37583923,12588400,ok	
2025-09-15,XLE,energy_etf,equity,88.30000305,88.76999664,89,88.15000153,88.30000305,87.55286407,11643900,ok	
2025-09-17,XLE,energy_etf,equity,89.98999786,89.66000366,90.62000275,89.26999664,89.98999786,89.2285614,13022400,ok	
2025-09-19,XLE,energy_etf,equity,88.51999664,89.62999725,89.69999695,88.20999908,88.51999664,87.77099609,14989600,ok	
2025-09-22,XLE,energy_etf,equity,87.66999817,87.45999908,88.09999847,87.11000061,87.66999817,87.66999817,11251200,ok	
2025-09-24,XLE,energy_etf,equity,90.33999634,89.80999756,91.18000031,89.70999908,90.33999634,90.33999634,17703100,ok	
2025-09-26,XLE,energy_etf,equity,91.98999786,91.30000305,92.91000366,91.27999878,91.98999786,91.98999786,20080800,ok	
2025-10-02,XLE,energy_etf,equity,88.44000244,89.13999939,89.93000031,88.34999847,88.44000244,88.44000244,15896800,ok	
2025-10-06,XLE,energy_etf,equity,89.34999847,89.47000122,89.86000061,88.98999786,89.34999847,89.34999847,10744200,ok	
2025-10-08,XLE,energy_etf,equity,88.97000122,89.48999786,89.48999786,88.30000305,88.97000122,88.97000122,10012100,ok	
2025-10-13,XLE,energy_etf,equity,86.37999725,85.87000275,86.48999786,85.58999634,86.37999725,86.37999725,11444800,ok	
2025-10-15,XLE,energy_etf,equity,86.31999969,86.91999817,87.41000366,85.68000031,86.31999969,86.31999969,12133500,ok	
2025-10-17,XLE,energy_etf,equity,85.98000336,85.63999939,86.16000366,85.29000092,85.98000336,85.98000336,12035900,ok	
2025-10-20,XLE,energy_etf,equity,86.88999939,86.12999725,87.08999634,86.12999725,86.88999939,86.88999939,12676200,ok	
2025-10-22,XLE,energy_etf,equity,87.80000305,87.26999664,88.18000031,86.54000092,87.80000305,87.80000305,16407000,ok	
2025-10-24,XLE,energy_etf,equity,88.06999969,89.37000275,89.40000153,88.01000214,88.06999969,88.06999969,10595500,ok	
2025-10-28,XLE,energy_etf,equity,87.36000061,87.94999695,88.23000336,87.30999756,87.36000061,87.36000061,11237300,ok	
2025-10-31,XLE,energy_etf,equity,88.12999725,87.69999695,88.62999725,87.31999969,88.12999725,88.12999725,13492700,ok	
2025-11-03,XLE,energy_etf,equity,88.13999939,88.15000153,88.37999725,87.12999725,88.13999939,88.13999939,11116000,ok	
2025-11-05,XLE,energy_etf,equity,87.41999817,87.19999695,88.38999939,87.08999634,87.41999817,87.41999817,11928600,ok	
2025-11-07,XLE,energy_etf,equity,89.54000092,88.58000183,89.75,88.33999634,89.54000092,89.54000092,17729200,ok	
2025-11-10,XLE,energy_etf,equity,90.34999847,89.76999664,90.55999756,88.61000061,90.34999847,90.34999847,15632300,ok	
2025-11-12,XLE,energy_etf,equity,90.25,90.91000366,91.33000183,90.12000275,90.25,90.25,14931600,ok	
2025-11-14,XLE,energy_etf,equity,92.01999664,90.95999908,92.22000122,89.81999969,92.01999664,92.01999664,17089700,ok	
2023-11-20,XLF,financials_etf,equity,35.15000153,34.95999908,35.22999954,34.88999939,35.15000153,34.08193207,37285400,ok	
2023-11-22,XLF,financials_etf,equity,35.27000046,35.20999908,35.34000015,35.15000153,35.27000046,34.19828415,32719200,ok	
2023-11-24,XLF,financials_etf,equity,35.38000107,35.27000046,35.43999863,35.25999832,35.38000107,34.30494308,13168500,ok	
2023-11-28,XLF,financials_etf,equity,35.25,35.22000122,35.36999893,35.15999985,35.25,34.17888641,39329300,ok	
2023-12-01,XLF,financials_etf,equity,36.16999817,35.84000015,36.20999908,35.77999878,36.16999817,35.0709343,51267600,ok	
2023-12-05,XLF,financials_etf,equity,35.95000076,36.02000046,36.02999878,35.79000092,35.95000076,34.85762024,39510900,ok	
2023-12-07,XLF,financials_etf,equity,35.93999863,35.86000061,35.95999908,35.77000046,35.93999863,34.84792328,26050900,ok	
2023-12-12,XLF,financials_etf,equity,36.61000061,36.43999863,36.61999893,36.29000092,36.61000061,35.49756241,37245700,ok	
2023-12-14,XLF,financials_etf,equity,37.56999969,37.5,37.70999908,37.36999893,37.56999969,36.4283905,66865700,ok	
2023-12-18,XLF,financials_etf,equity,37.29000092,37.34999847,37.41999817,37.25,37.29000092,36.33590317,43434000,ok	
2023-12-21,XLF,financials_etf,equity,37.25999832,37.06000137,37.27000046,36.91999817,37.25999832,36.30667114,27522200,ok	
2023-12-27,XLF,financials_etf,equity,37.61000061,37.40999985,37.61000061,37.34999847,37.61000061,36.64772034,32640800,ok	
2023-12-29,XLF,financials_etf,equity,37.59999847,37.70999908,37.77000046,37.49000168,37.59999847,36.63796997,30218300,ok	
2024-01-02,XLF,financials_etf,equity,37.75999832,37.5,37.77999878,37.43000031,37.75999832,36.79387283,31351900,ok	
2024-01-04,XLF,financials_etf,equity,37.59000015,37.56999969,37.88999939,37.52000046,37.59000015,36.62822723,36904200,ok	
2024-01-08,XLF,financials_etf,equity,37.99000168,37.75999832,38.00999832,37.56000137,37.99000168,37.01799774,39098300,ok	
2024-01-11,XLF,financials_etf,equity,37.66999817,37.75999832,37.81000137,37.36999893,37.66999817,36.70618439,49043500,ok	
2024-01-17,XLF,financials_etf,equity,37.27000046,37.02000046,37.41999817,37,37.27000046,36.31642151,38715900,ok	
2024-01-19,XLF,financials_etf,equity,37.93000031,37.47000122,37.97999954,37.34999847,37.93000031,36.95952988,59417700,ok	
2024-01-22,XLF,financials_etf,equity,38.11000061,38.09000015,38.29999924,38.02000046,38.11000061,37.13492584,51828800,ok	
2024-01-24,XLF,financials_etf,equity,38.31999969,38.33000183,38.52999878,38.29000092,38.31999969,37.33955383,43975500,ok	
2024-01-26,XLF,financials_etf,equity,38.65000153,38.45000076,38.72000122,38.40999985,38.65000153,37.66110611,38620200,ok	
2024-01-31,XLF,financials_etf,equity,38.75999832,39.15999985,39.45000076,38.74000168,38.75999832,37.76829147,65780900,ok	
2024-02-01,XLF,financials_etf,equity,38.81999969,38.68999863,38.84999847,38.25,38.81999969,37.82675934,63445600,ok	
2024-02-05,XLF,financials_etf,equity,38.75,38.75999832,38.88000107,38.58000183,38.75,37.75855255,37351300,ok	
2024-02-07,XLF,financials_etf,equity,39.11999893,39.04000092,39.16999817,38.77000046,39.11999893,38.11908722,39018700,ok	
2024-02-09,XLF,financials_etf,equity,39.08000183,38.91999817,39.09999847,38.81999969,39.08000183,38.08010483,50680400,ok	
2024-02-12,XLF,financials_etf,equity,39.25999832,39.08000183,39.43000031,38.99000168,39.25999832,38.25549316,39952700,ok	
2024-02-14,XLF,financials_etf,equity,39.09999847,38.95999908,39.13000107,38.81000137,39.09999847,38.0995903,58722500,ok	
2024-02-16,XLF,financials_etf,equity,39.63000107,39.72999954,39.81000137,39.54999924,39.63000107,38.61603546,37900000,ok	
2024-02-21,XLF,financials_etf,equity,39.63999939,39.47000122,39.63999939,39.33000183,39.63999939,38.62578201,40242400,ok	
2024-02-23,XLF,financials_etf,equity,40.29999924,40.25,40.47000122,40.22000122,40.29999924,39.26889038,42190500,ok	
2024-02-27,XLF,financials_etf,equity,40.20999908,40.13999939,40.22000122,39.93999863,40.20999908,39.18119431,42599500,ok	
2024-02-29,XLF,financials_etf,equity,40.34000015,40.45999908,40.54999924,40.16999817,40.34000015,39.30786896,37629700,ok	
2024-03-04,XLF,financials_etf,equity,40.38999939,40.22000122,40.5,40.20999908,40.38999939,39.35658646,53413200,ok	
2024-03-06,XLF,financials_etf,equity,40.61000061,40.45999908,40.72999954,40.27999878,40.61000061,39.570961,58459500,ok	
2024-03-08,XLF,financials_etf,equity,40.61999893,40.61000061,40.83000183,40.56999969,40.61999893,39.58069992,47266600,ok	
2024-03-11,XLF,financials_etf,equity,40.68999863,40.47000122,40.72999954,40.40000153,40.68999863,39.64891434,36233100,ok	
2024-03-13,XLF,financials_etf,equity,41.15999985,40.93999863,41.16999817,40.90999985,41.15999985,40.106884,43471400,ok	
2024-03-15,XLF,financials_etf,equity,40.79000092,40.59999847,40.97999954,40.52000046,40.79000092,39.74635696,67568000,ok	
2024-03-19,XLF,financials_etf,equity,41.06999969,40.90000153,41.09000015,40.88000107,41.06999969,40.16986084,36748300,ok	
2024-03-20,XLF,financials_etf,equity,41.56000137,41.02000046,41.59000015,40.95000076,41.56000137,40.64913177,52255300,ok	
2024-03-22,XLF,financials_etf,equity,41.41999817,41.95000076,42.04000092,41.38999939,41.41999817,40.51219559,32033000,ok	
2024-03-26,XLF,financials_etf,equity,41.40000153,41.40999985,41.52999878,41.27000046,41.40000153,40.49263,30135500,ok	
2024-03-28,XLF,financials_etf,equity,42.11999893,41.93999863,42.22000122,41.86999893,42.11999893,41.19685364,41490200,ok	
2024-04-01,XLF,financials_etf,equity,41.88999939,42.15999985,42.20000076,41.81000137,41.88999939,40.97189713,37537700,ok	
2024-04-03,XLF,financials_etf,equity,41.65000153,41.68000031,41.95999908,41.54000092,41.65000153,40.73715591,39715900,ok	
2024-04-05,XLF,financials_etf,equity,41.56999969,41.34000015,41.68000031,41.20000076,41.56999969,40.65890503,47540300,ok	
2024-04-09,XLF,financials_etf,equity,41.50999832,41.77000046,41.88000107,41.18000031,41.50999832,40.60021973,51953600,ok	
2024-04-10,XLF,financials_etf,equity,40.88999939,41.11000061,41.27000046,40.75999832,40.88999939,39.99381256,59492800,ok	
2024-04-12,XLF,financials_etf,equity,40.06000137,40.33000183,40.5,39.90999985,40.06000137,39.18200302,81234800,ok	
2024-04-16,XLF,financials_etf,equity,39.59000015,39.88999939,39.97999954,39.52999878,39.59000015,38.72230148,66751300,ok	
2024-04-18,XLF,financials_etf,equity,39.83000183,39.86999893,40.18000031,39.74000168,39.83000183,38.95704269,48893400,ok	
2024-04-23,XLF,financials_etf,equity,41.13000107,41.06000137,41.22999954,40.95000076,41.13000107,40.22854996,36488600,ok	
2024-04-25,XLF,financials_etf,equity,40.88000107,40.91999817,41.02999878,40.52999878,40.88000107,39.98403168,50365700,ok	
2024-04-29,XLF,financials_etf,equity,40.75999832,40.81000137,40.99000168,40.61000061,40.75999832,39.86665726,36596100,ok	
2024-04-30,XLF,financials_etf,equity,40.36000061,40.66999817,40.75999832,40.36000061,40.36000061,39.47542572,34481600,ok	
2024-05-02,XLF,financials_etf,equity,40.45999908,40.63999939,40.70000076,40.16999817,40.45999908,39.57323074,37085100,ok	
2024-05-06,XLF,financials_etf,equity,41.06999969,40.86000061,41.06999969,40.77000046,41.06999969,40.16986084,42335600,ok	
2024-05-08,XLF,financials_etf,equity,41.36000061,41.16999817,41.43000031,41.06000137,41.36000061,40.4535141,28390900,ok	
2024-05-13,XLF,financials_etf,equity,41.65999985,41.95000076,42.02000046,41.65999985,41.65999985,40.74693298,29570100,ok	
2024-05-15,XLF,financials_etf,equity,42.18000031,41.97000122,42.22000122,41.95999908,42.18000031,41.25553513,36138300,ok	
2024-05-17,XLF,financials_etf,equity,42.49000168,42.25,42.49000168,42.20000076,42.49000168,41.55874634,29813200,ok	
2024-05-20,XLF,financials_etf,equity,41.90999985,42.40000153,42.45999908,41.88999939,41.90999985,40.99145508,35719600,ok	
2024-05-22,XLF,financials_etf,equity,41.93999863,42.09000015,42.27000046,41.84999847,41.93999863,41.02079391,38661100,ok	
2024-05-24,XLF,financials_etf,equity,41.61000061,41.43999863,41.61999893,41.43999863,41.61000061,40.69802856,23477300,ok	
2024-05-28,XLF,financials_etf,equity,41.15000153,41.52000046,41.52000046,41,41.15000153,40.24811554,31004900,ok	
2024-05-31,XLF,financials_etf,equity,41.63999939,41.11999893,41.68000031,41,41.63999939,40.72737122,38664000,ok	
2024-06-03,XLF,financials_etf,equity,41.38000107,41.63000107,41.68000031,41.02000046,41.38000107,40.47307205,37855000,ok	
2024-06-05,XLF,financials_etf,equity,41.31000137,41.31999969,41.36000061,41.00999832,41.31000137,40.40460587,23817300,ok	
2024-06-07,XLF,financials_etf,equity,41.47999954,41.29999924,41.70999908,41.22000122,41.47999954,40.57088089,42273300,ok	
2024-06-10,XLF,financials_etf,equity,41.31999969,41.29999924,41.36999893,41.04999924,41.31999969,40.41438675,31615200,ok	
2024-06-12,XLF,financials_etf,equity,40.81000137,41.27000046,41.31999969,40.75,40.81000137,39.91556168,46399800,ok	
2024-06-14,XLF,financials_etf,equity,40.65000153,40.5,40.72999954,40.36999893,40.65000153,39.75907516,29083000,ok	
2024-06-18,XLF,financials_etf,equity,41.27000046,40.95999908,41.27000046,40.91999817,41.27000046,40.36547852,38900300,ok	
2024-06-21,XLF,financials_etf,equity,41.33000183,41.38999939,41.43000031,41.09000015,41.33000183,40.42416763,42530600,ok	
2024-06-25,XLF,financials_etf,equity,41.27999878,41.50999832,41.63999939,41.15999985,41.27999878,40.53512573,32845400,ok	
2024-06-27,XLF,financials_etf,equity,40.97000122,40.90000153,41.02000046,40.72000122,40.97000122,40.23072052,25466100,ok	
2024-07-02,XLF,financials_etf,equity,41.68000031,41.11999893,41.68000031,41.09999847,41.68000031,40.92791367,27033100,ok	
2024-07-08,XLF,financials_etf,equity,41.43000031,41.59999847,41.84999847,41.38000107,41.43000031,40.68242264,27779300,ok	
2024-07-11,XLF,financials_etf,equity,42.24000168,41.95000076,42.31000137,41.81999969,42.24000168,41.47780609,45836600,ok	
2024-07-15,XLF,financials_etf,equity,43,42.52999878,43.04000092,42.5,43,42.22408676,46561200,ok	
2024-07-17,XLF,financials_etf,equity,43.81999969,43.43999863,43.90000153,43.36999893,43.81999969,43.02929688,54773300,ok	
2024-07-19,XLF,financials_etf,equity,42.84999847,43.27000046,43.36000061,42.79999924,42.84999847,42.07679367,47220000,ok	
2024-07-22,XLF,financials_etf,equity,43.09000015,42.95000076,43.16999817,42.75,43.09000015,42.31246567,29071100,ok	
2024-07-24,XLF,financials_etf,equity,42.58000183,43.04000092,43.13000107,42.58000183,42.58000183,41.8116684,47786900,ok	
2024-07-26,XLF,financials_etf,equity,43.40999985,42.97000122,43.54000092,42.95000076,43.40999985,42.62669373,32636300,ok	
2024-07-31,XLF,financials_etf,equity,43.74000168,43.95000076,44.11000061,43.70999908,43.74000168,42.950737,38694800,ok	
2024-08-01,XLF,financials_etf,equity,43.11999893,43.90000153,43.95999908,42.93000031,43.11999893,42.34192657,47060900,ok	
2024-08-05,XLF,financials_etf,equity,40.84000015,41.13999939,41.22999954,40.65999985,40.84000015,40.10306931,107913600,ok	
2024-08-07,XLF,financials_etf,equity,41.54999924,41.95999908,42.36000061,41.49000168,41.54999924,40.80025101,43912600,ok	
2024-08-09,XLF,financials_etf,equity,42.40000153,42.20999908,42.50999832,42.04000092,42.40000153,41.63491821,23838800,ok	
2024-08-12,XLF,financials_etf,equity,42.18000031,42.47999954,42.59000015,42.09000015,42.18000031,41.41889191,20509300,ok	
2024-08-14,XLF,financials_etf,equity,43.04999924,42.63000107,43.13000107,42.59999847,43.04999924,42.27319336,30673000,ok	
2024-08-16,XLF,financials_etf,equity,43.77000046,43.40000153,43.77000046,43.40000153,43.77000046,42.98019409,25338900,ok	
2024-08-21,XLF,financials_etf,equity,43.79999924,43.93999863,43.99000168,43.56999969,43.79999924,43.009655,19914100,ok	
2024-08-23,XLF,financials_etf,equity,44.43000031,44.18000031,44.54000092,44.09000015,44.43000031,43.62828445,32762500,ok	
2024-08-27,XLF,financials_etf,equity,44.79999924,44.65999985,44.81999969,44.58000183,44.79999924,43.99161148,21583500,ok	
2024-08-29,XLF,financials_etf,equity,45.31000137,45.06000137,45.45999908,44.75,45.31000137,44.49241257,33726600,ok	
2024-08-30,XLF,financials_etf,equity,45.74000168,45.43999863,45.77999878,45.22999954,45.74000168,44.91464996,28967700,ok	
2024-09-04,XLF,financials_etf,equity,45.45000076,45.47999954,45.77000046,45.22000122,45.45000076,44.62988663,32006100,ok	
2024-09-06,XLF,financials_etf,equity,44.29000092,44.95000076,45.20000076,44.18999863,44.29000092,43.49081421,51331300,ok	
2024-09-11,XLF,financials_etf,equity,44.27999878,44.31999969,44.34999847,43.38000107,44.27999878,43.48099136,59397500,ok	
2024-09-13,XLF,financials_etf,equity,44.50999832,44.50999832,44.68999863,44.40999985,44.50999832,43.70684052,32912300,ok	
2024-09-17,XLF,financials_etf,equity,45.33000183,45.18999863,45.47999954,45.13999939,45.33000183,44.51205063,27893300,ok	
2024-09-19,XLF,financials_etf,equity,45.68999863,45.65000153,45.81000137,45.34000015,45.68999863,44.86555481,46457700,ok	
2024-09-20,XLF,financials_etf,equity,45.65999985,45.59000015,45.65999985,45.34000015,45.65999985,44.83609009,48699200,ok	
2024-09-24,XLF,financials_etf,equity,45.06000137,45.29999924,45.29999924,44.90000153,45.06000137,44.40739059,40341400,ok	
2024-09-26,XLF,financials_etf,equity,45.02000046,44.91999817,45.11000061,44.77000046,45.02000046,44.36797333,31445200,ok	
2024-10-02,XLF,financials_etf,equity,45.13000107,45.06000137,45.22999954,44.83000183,45.13000107,44.47637939,37709400,ok	
2024-10-04,XLF,financials_etf,equity,45.65000153,45.33000183,45.68999863,45.15000153,45.65000153,44.98884964,40432000,ok	
2024-10-08,XLF,financials_etf,equity,45.34999847,45.25999832,45.45999908,45.18000031,45.34999847,44.69319153,28763000,ok	
2024-10-11,XLF,financials_etf,equity,46.50999832,45.91999817,46.59999847,45.88999939,46.50999832,45.83638763,52850300,ok	
2024-10-15,XLF,financials_etf,equity,46.90000153,47.11999893,47.38999939,46.84000015,46.90000153,46.2207489,42356800,ok	
2024-10-17,XLF,financials_etf,equity,47.61000061,47.68000031,47.81000137,47.58000183,47.61000061,46.92045975,45823400,ok	
2024-10-22,XLF,financials_etf,equity,47.15000153,47,47.22999954,46.77999878,47.15000153,46.46712494,30018700,ok	
2024-10-24,XLF,financials_etf,equity,47.15000153,47.11999893,47.20999908,46.86000061,47.15000153,46.46712494,19617500,ok	
2024-10-28,XLF,financials_etf,equity,47.20999908,46.86999893,47.25,46.86000061,47.20999908,46.52625275,31415900,ok	
2024-10-31,XLF,financials_etf,equity,46.47999954,47.06999969,47.20999908,46.47999954,46.47999954,45.80682755,53417100,ok	
2024-11-01,XLF,financials_etf,equity,46.63999939,46.63000107,47,46.52000046,46.63999939,45.96451187,40139900,ok	
2024-11-05,XLF,financials_etf,equity,46.70999908,46.31999969,46.72999954,46.22999954,46.70999908,46.03349686,35221800,ok	
2024-11-07,XLF,financials_etf,equity,48.75,49.43999863,49.43999863,48.65999985,48.75,48.04394531,70611400,ok	
2024-11-12,XLF,financials_etf,equity,49.74000168,49.86999893,49.93999863,49.59000015,49.74000168,49.01961136,58512400,ok	
2024-11-14,XLF,financials_etf,equity,49.63999939,49.88000107,49.99000168,49.54999924,49.63999939,48.92106247,38252800,ok	
2024-11-18,XLF,financials_etf,equity,50.02000046,49.90999985,50.11000061,49.70000076,50.02000046,49.29555893,27141600,ok	
2024-11-21,XLF,financials_etf,equity,50.16999817,49.79000092,50.40000153,49.65999985,50.16999817,49.44338608,50881800,ok	
2024-11-25,XLF,financials_etf,equity,51.06000137,51.00999832,51.25,50.86000061,51.06000137,50.32049561,47492500,ok	
2024-11-27,XLF,financials_etf,equity,51.25999832,51.22999954,51.61999893,51.20999908,51.25999832,50.5175972,31803700,ok	
2024-11-29,XLF,financials_etf,equity,51.34000015,51.43999863,51.56999969,51.25,51.34000015,50.59643936,15178400,ok	
2024-12-02,XLF,financials_etf,equity,50.83000183,51.41999817,51.49000168,50.70000076,50.83000183,50.09382629,55483600,ok	
2024-12-04,XLF,financials_etf,equity,50.25999832,50.40000153,50.43999863,50.09000015,50.25999832,49.53207779,41017400,ok	
2024-12-06,XLF,financials_etf,equity,50.40000153,50.40000153,50.56999969,50.25999832,50.40000153,49.6700592,23439400,ok	
2024-12-11,XLF,financials_etf,equity,49.79999924,49.90000153,49.91999817,49.58000183,49.79999924,49.07873917,35035900,ok	
2024-12-13,XLF,financials_etf,equity,49.54000092,49.77999878,49.79999924,49.43000031,49.54000092,48.82250977,39160400,ok	
2024-12-17,XLF,financials_etf,equity,49.09999847,49.25999832,49.27000046,48.93000031,49.09999847,48.38888168,46103300,ok	
2024-12-19,XLF,financials_etf,equity,47.79999924,48.16999817,48.52999878,47.79000092,47.79999924,47.10770798,63641000,ok	
2024-12-20,XLF,financials_etf,equity,48.50999832,47.70000076,48.88999939,47.59999847,48.50999832,47.80742645,56066100,ok	
2024-12-24,XLF,financials_etf,equity,48.99000168,48.52000046,49.00999832,48.43000031,48.99000168,48.4863739,18350500,ok	
2024-12-26,XLF,financials_etf,equity,49.11000061,48.77000046,49.13000107,48.74000168,49.11000061,48.60514069,20805600,ok	
2024-12-31,XLF,financials_etf,equity,48.33000183,48.40000153,48.56999969,48.15999985,48.33000183,47.83315659,25170500,ok	
2025-01-03,XLF,financials_etf,equity,48.59000015,48.49000168,48.61999893,48.08000183,48.59000015,48.09048462,25198100,ok	
2025-01-07,XLF,financials_etf,equity,48.33000183,48.65000153,48.75999832,48.11999893,48.33000183,47.83315659,57682700,ok	
2025-01-10,XLF,financials_etf,equity,47.31999969,48.09999847,48.13999939,47.15000153,47.31999969,46.83354187,53128700,ok	
2025-01-14,XLF,financials_etf,equity,48.25,47.84999847,48.29000092,47.74000168,48.25,47.75397873,39353300,ok	
2025-01-16,XLF,financials_etf,equity,49.81000137,49.45999908,49.84999847,49.45999908,49.81000137,49.29794312,33830400,ok	
2025-01-21,XLF,financials_etf,equity,50.65000153,50.40000153,50.70999908,50.38999939,50.65000153,50.12931061,33267500,ok	
2025-01-23,XLF,financials_etf,equity,50.70000076,50.49000168,50.79000092,50.47999954,50.70000076,50.17879486,32048800,ok	
2025-01-27,XLF,financials_etf,equity,51.40999985,50.75999832,51.43999863,50.61999893,51.40999985,50.88149261,61707400,ok	
2025-01-29,XLF,financials_etf,equity,51.27999878,51.18000031,51.74000168,51.16999817,51.27999878,50.75283432,43612200,ok	
2025-01-30,XLF,financials_etf,equity,51.77000046,51.75,52.04000092,51.43000031,51.77000046,51.23779678,64250500,ok	
2025-02-04,XLF,financials_etf,equity,51.13999939,51.31999969,51.38999939,51,51.13999939,50.61427307,41742700,ok	
2025-02-06,XLF,financials_etf,equity,52.11000061,51.97999954,52.13000107,51.75999832,52.11000061,51.57429886,34355900,ok	
2025-02-11,XLF,financials_etf,equity,51.54000092,51.33000183,51.63999939,51.02000046,51.54000092,51.01015854,45162900,ok	
2025-02-13,XLF,financials_etf,equity,51.70000076,51.5,51.77000046,51.27999878,51.70000076,51.16851425,36372200,ok	
2025-02-19,XLF,financials_etf,equity,52.18999863,52.04000092,52.25,51.90000153,52.18999863,51.6534729,31748500,ok	
2025-02-20,XLF,financials_etf,equity,51.38999939,52.11000061,52.15000153,51.04000092,51.38999939,50.86170197,47078900,ok	
2025-02-24,XLF,financials_etf,equity,50.97000122,50.99000168,51.40999985,50.68000031,50.97000122,50.44601822,56673900,ok	
2025-02-26,XLF,financials_etf,equity,50.84999847,50.97000122,51.31999969,50.75,50.84999847,50.32725143,31250500,ok	
2025-02-28,XLF,financials_etf,equity,52.18000031,51.38999939,52.25999832,51.16999817,52.18000031,51.64358139,63537100,ok	
2025-03-03,XLF,financials_etf,equity,51.74000168,52.31999969,52.63999939,51.36999893,51.74000168,51.20810318,76100100,ok	
2025-03-05,XLF,financials_etf,equity,50.20999908,49.93999863,50.45000076,49.56000137,50.20999908,49.69382858,75561700,ok	
2025-03-07,XLF,financials_etf,equity,49.11999893,49.20000076,49.33000183,48.25,49.11999893,48.61503601,87351400,ok	
2025-03-10,XLF,financials_etf,equity,48.02000046,48.29000092,48.61000061,47.45999908,48.02000046,47.52634811,78221400,ok	
2025-03-12,XLF,financials_etf,equity,47.68000031,48.11999893,48.18999863,47.22000122,47.68000031,47.18983841,60700100,ok	
2025-03-14,XLF,financials_etf,equity,48.52000046,47.86999893,48.59999847,47.61999893,48.52000046,48.0212059,49535700,ok	
2025-03-18,XLF,financials_etf,equity,49.02999878,49.13000107,49.29000092,48.84999847,49.02999878,48.52595901,32714200,ok	
2025-03-21,XLF,financials_etf,equity,49.45999908,49.38999939,49.63999939,49.02999878,49.45999908,48.95153809,53382800,ok	
2025-03-25,XLF,financials_etf,equity,50.43000031,50.33000183,50.50999832,50.08000183,50.43000031,50.09286118,24873700,ok	
2025-03-27,XLF,financials_etf,equity,50.18000031,50.18999863,50.45000076,49.79000092,50.18000031,49.8445282,32299800,ok	
2025-04-02,XLF,financials_etf,equity,50.15999985,49.34999847,50.33000183,49.27000046,50.15999985,49.82466125,41792100,ok	
date,ticker,series_label,dataset_type,value,open,high,low,close,adj_close,volume,quality_notes	
2023-11-20,XLE,energy_etf,equity,84.80999756,85.04000092,85.54000092,84.79000092,84.80999756,79.34933472,14546900,ok	
2023-11-22,XLE,energy_etf,equity,84.58000183,82.93000031,84.65000153,82.45999908,84.58000183,79.13414764,18273600,ok	
2023-11-24,XLE,energy_etf,equity,84.93000031,84.55000305,85.55999756,84.5,84.93000031,79.46161652,9576300,ok	
2023-11-28,XLE,energy_etf,equity,84.65000153,84.80000305,85.43000031,84.48999786,84.65000153,79.19963837,14460900,ok	
2023-12-01,XLE,energy_etf,equity,85.01999664,84.48000336,86.02999878,84.09999847,85.01999664,79.54579926,21524000,ok	
2023-12-05,XLE,energy_etf,equity,83.15000153,84.58000183,84.73999786,83.09999847,83.15000153,77.79621124,18873600,ok	
2023-12-07,XLE,energy_etf,equity,81.34999847,82.29000092,82.69999695,81.05999756,81.34999847,76.11209869,20454400,ok	
2023-12-12,XLE,energy_etf,equity,81.19999695,81.56999969,81.66000366,80.73999786,81.19999695,75.97176361,22693300,ok	
2023-12-14,XLE,energy_etf,equity,84.75,83.16000366,84.86000061,83.16000366,84.75,79.29319763,30358700,ok	
2023-12-18,XLE,energy_etf,equity,84.18000031,84.98000336,85.41000366,84.09999847,84.18000031,79.51638031,21223600,ok	
2023-12-21,XLE,energy_etf,equity,84.73000336,84.56999969,84.86000061,83.94000244,84.73000336,80.03591919,13031400,ok	
2023-12-27,XLE,energy_etf,equity,85.33000183,85.70999908,86,85.01999664,85.33000183,80.60267639,10119100,ok	
2023-12-29,XLE,energy_etf,equity,83.83999634,84.31999969,84.40000153,83.58999634,83.83999634,79.19522095,12172700,ok	
2024-01-02,XLE,energy_etf,equity,84.73999786,84.43000031,85.51999664,84.30999756,84.73999786,80.04535675,19650900,ok	
2024-01-04,XLE,energy_etf,equity,84.61000061,86.73999786,87.11000061,84.55999756,84.61000061,79.92256165,21024500,ok	
2024-01-08,XLE,energy_etf,equity,83.69999695,83.23999786,83.80000305,82.09999847,83.69999695,79.06297302,23609300,ok	
2024-01-11,XLE,energy_etf,equity,81.76000214,81.98999786,82.19999695,81.43000031,81.76000214,77.23046112,19294300,ok	
2024-01-17,XLE,energy_etf,equity,80.04000092,79.87999725,80.83999634,79.69999695,80.04000092,75.60573578,19642100,ok	
2024-01-19,XLE,energy_etf,equity,80.16999817,79.87000275,80.18000031,79.58999634,80.16999817,75.72852325,19970100,ok	
